DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
999509.18,0,0,0.01,0.01,0,0,0,0,0,0,
999499.00,0,0,0,0.01,0,0,0,0,0,0,
999488.83,0,0,0,0,0,0,0,0,0,0,
999478.65,0,0,0,0.01,0,0,0,0,0,0,
999468.48,0,0,0,0.01,0,0,0,0,0,0,
999458.30,0.08,0,0.06,0.02,0,0,0,0,0,0,
999448.12,0,0,0.01,0.01,0,0,0,0,0,0,
999437.95,0.01,0,0.03,0.01,0,0,0,0,0,0,
999427.77,0.05,0,0.03,0.02,0,0,0,0,0,0,
999417.59,0,0,0,0,0,0,0,0,0,0,
999407.42,0,0,0,0,0,0,0,0,0,0,
999397.24,0.01,0,0,0,0,0,0,0,0,0,
999387.06,0.01,0,0,0.02,0,0,0,0,0,0,
999376.88,0.03,0,0,0,0,0,0,0,0,0,
999366.71,0,0,0,0,0,0,0,0,0,0,
999356.53,0,0,0,0,0,0,0,0,0,0,
999346.35,0.03,0,0.01,0.01,0,0,0,0,0,0,
999336.18,0,0,0,0.01,0,0,0,0,0,0,
999326.00,0,0,0,0,0,0,0,0,0,0,
999315.82,0,0,0,0,0,0,0,0,0,0,
999305.64,0,0,0.02,0.01,0,0,0,0,0,0,
999295.47,0.03,0,0,0.02,0,0,0,0,0,0,
999285.29,0,0,0,0.02,0,0,0,0,0,0,
999275.11,0,0,0,0.01,0,0,0,0,0,0,
999264.93,0,0,0,0,0,0,0,0,0,0,
999254.75,0.03,0,0,0.01,0,0,0,0,0,0,
999244.58,0.05,0,0.03,0,0,0,0,0,0,0,
999234.40,0.01,0,0,0.04,0,0,0,0,0,0,
999224.22,0.11,0,0.04,0.06,0,0,0,0,0,0,
999214.05,0,0,0.01,0,0,0,0,0,0,0,
999203.87,0.01,0,0,0.02,0,0,0,0,0,0,
999193.69,0,0,0,0,0,0,0,0,0,0,
999183.51,0.01,0.01,0.01,0.06,0,0,0,0,0,0,
999173.33,0.9,0.01,0.41,0.09,0,0,0,0,0,0,
999163.16,0,0,0,0,0,0,0,0,0,0,
999152.98,0,0,0,0.03,0,0,0,0,0,0,
999142.80,0,0,0,0.01,0,0,0,0,0,0,
999132.62,0,0,0.01,0.01,0,0,0,0,0,0,
999122.45,0,0,0,0,0,0,0,0,0,0,
999112.27,0,0,0,0,0,0,0,0,0,0,
999102.09,0,0,0,0,0,0,0,0,0,0,
999091.92,3.85,0.06,3.79,0.93,0,0,0,0,0,0,
999081.74,0,0,0,0.01,0,0,0,0,0,0,
999071.56,0.02,0,0,0.01,0,0,0,0,0,0,
999061.39,0.46,0,0.42,0.12,0,0,0,0,0,0,
999051.21,0.01,0,0.01,0.01,0,0,0,0,0,0,
999041.03,0,0,0,0,0,0,0,0,0,0,
999030.86,0,0,0,0.03,0,0,0,0,0,0,
999020.68,0.08,0,0.03,0.01,0,0,0,0,0,0,
999010.50,0,0,0.01,0,0,0,0,0,0,0,
999000.32,0,0,0.01,0.03,0,0,0,0,0,0,
998990.15,0,0,0,0.01,0,0,0,0,0,0,
998979.97,0,0,0,0.01,0,0,0,0,0,0,
998969.79,0.01,0,0,0.01,0,0,0,0,0,0,
998959.62,0.01,0,0,0.03,0,0,0,0,0,0,
998949.44,0,0,0,0.01,0,0,0,0,0,0,
998939.26,0.01,0,0.01,0.02,0,0,0,0,0,0,
998929.09,0.02,0,0.01,0,0,0,0,0,0,0,
998918.91,0.01,0,0,0.04,0,0,0,0,0,0,
998908.73,0.01,0,0,0.01,0,0,0,0,0,0,
998898.56,0,0,0,0,0,0,0,0,0,0,
998888.38,0.01,0.01,0.01,0.05,0,0,0,0,0,0,
998878.20,0.04,0.01,0.01,0.07,0,0,0,0,0,0,
998868.01,0.01,0.01,0.01,0.04,0,0,0,0,0,0,
998857.82,1.42,0.04,1.4,0.52,0,0,0,0,0,0,
998847.65,0.01,0.01,0.01,0.06,0,0,0,0,0,0,
998837.47,2.74,0.06,2.54,0.75,0,0,0,0,0,0,
998827.29,0.02,0,0.04,0.01,0,0,0,0,0,0,
998817.12,0.15,0.02,0.22,0.2,0,0,0,0,0,0,
998806.94,0.35,0.01,0.11,0.12,0,0,0,0,0,0,
998796.77,0,0,0,0,0,0,0,0,0,0,
998786.59,0,0,0,0.03,0,0,0,0,0,0,
998776.41,5.4,0.08,5.2,0.95,0,0,0,0,0,0,
998766.23,0.01,0,0.01,0.02,0,0,0,0,0,0,
998756.06,0,0,0.01,0.04,0,0,0,0,0,0,
998745.88,0,0,0,0,0,0,0,0,0,0,
998735.70,0,0,0,0.01,0,0,0,0,0,0,
998725.52,0.01,0,0,0.01,0,0,0,0,0,0,
998715.35,0,0,0.03,0.02,0,0,0,0,0,0,
998705.17,0,0,0.01,0.01,0,0,0,0,0,0,
998694.99,0,0,0,0,0,0,0,0,0,0,
998684.81,0,0,0,0,0,0,0,0,0,0,
998674.64,0,0,0.04,0.03,0,0,0,0,0,0,
998664.46,0,0,0.01,0.01,0,0,0,0,0,0,
998654.28,0.02,0,0.01,0.04,0,0,0,0,0,0,
998644.11,0,0,0.01,0,0,0,0,0,0,0,
998633.93,0,0,0.01,0.01,0,0,0,0,0,0,
998623.75,0,0,0.05,0.03,0,0,0,0,0,0,
998613.57,0,0,0,0.03,0,0,0,0,0,0,
998603.40,0.01,0,0.07,0.03,0,0,0,0,0,0,
998593.22,0,0,0,0.01,0,0,0,0,0,0,
998583.04,0.35,0,0.41,0.04,0,0,0,0,0,0,
998572.87,0.01,0,0.02,0.01,0,0,0,0,0,0,
998562.69,0.04,0,0.01,0.03,0,0,0,0,0,0,
998552.51,0.01,0,0.01,0.01,0,0,0,0,0,0,
998542.34,0.01,0,0.01,0.03,0,0,0,0,0,0,
998532.16,1.13,0.01,0.7,0.12,0,0,0,0,0,0,
998521.98,0,0,0.01,0.03,0,0,0,0,0,0,
998511.80,0.09,0,0.02,0.01,0,0,0,0,0,0,
998501.63,0,0,0,0.03,0,0,0,0,0,0,
998491.45,0,0,0,0,0,0,0,0,0,0,
998481.27,0,0,0,0,0,0,0,0,0,0,
998471.09,0.09,0,0.08,0.03,0,0,0,0,0,0,
998460.92,0.23,0,0.28,0.04,0,0,0,0,0,0,
998450.74,0.3,0.01,0.23,0.15,0,0,0,0,0,0,
998440.56,0.24,0,0.15,0.07,0,0,0,0,0,0,
998430.39,0,0,0.01,0,0,0,0,0,0,0,
998420.21,0.05,0,0.28,0.03,0,0,0,0,0,0,
998410.03,2.62,0.11,1.94,1.04,0,0,0,0,0,0,
998399.85,6.54,0.1,8.84,2.44,0,0,0,0,0,0,
998389.68,1.64,0.03,1.23,0.31,0,0,0,0,0,0,
998379.50,4.3,0.09,3.79,1.26,0,0,0,0,0,0,
998369.32,0.77,0.01,0.49,0.19,0,0,0,0,0,0,
998359.13,64.55,1.65,61.4,26.08,0,0,0,0,0,0,
998348.91,78.79,3.51,76.2,58.12,0,0,0,0,0,0,
998338.74,0.22,0,0.09,0.07,0,0,0,0,0,0,
998328.56,0.04,0,0.04,0.02,0,0,0,0,0,0,
998318.38,0.15,0,0.34,0.08,0,0,0,0,0,0,
998308.20,10.23,0.25,9.88,3.14,0,0,0,0,0,0,
998298.02,1.91,0.05,1.32,0.49,0,0,0,0,0,0,
998287.84,18.47,0.53,17.32,6.26,0,0,0,0,0,0,
998277.66,0,0,0.04,0.04,0,0,0,0,0,0,
998267.48,0.22,0,0.07,0.02,0,0,0,0,0,0,
998257.31,1.23,0.03,0.57,0.21,0,0,0,0,0,0,
998247.13,1.57,0.03,1.25,0.33,0,0,0,0,0,0,
998236.95,7.64,0.17,5.83,1.77,0,0,0,0,0,0,
998226.77,3.93,0.08,2.94,0.92,0,0,0,0,0,0,
998216.56,33.46,1.35,30.59,18.79,0,0,0,0,0,0,
998206.38,0.62,0.01,0.22,0.06,0,0,0,0,0,0,
998196.20,0.29,0.01,0.26,0.06,0,0,0,0,0,0,
998186.03,1.41,0.01,0.61,0.18,0,0,0,0,0,0,
998175.84,13.63,0.26,12.99,5.11,0,0,0,0,0,0,
998165.67,0.02,0,0,0,0,0,0,0,0,0,
998155.49,0.62,0.01,0.17,0.03,0,0,0,0,0,0,
998145.31,0.44,0.01,0.34,0.06,0,0,0,0,0,0,
998135.13,12.25,0.22,10.42,2.1,0,0,0,0,0,0,
998124.95,8.88,0.18,7.92,2,0,0,0,0,0,0,
998114.78,0.46,0.01,0.44,0.11,0,0,0,0,0,0,
998104.60,1.31,0.02,0.65,0.15,0,0,0,0,0,0,
998094.42,15.96,0.24,14.74,3.03,0,0,0,0,0,0,
998084.23,57.09,1.61,55.46,21.16,0,0,0,0,0,0,
998074.05,14.28,1.46,13.38,9.7,0,0,0,0,0,0,
998063.88,0.07,0,0.02,0.02,0,0,0,0,0,0,
998053.70,0.36,0.01,0.08,0.01,0,0,0,0,0,0,
998043.52,0.93,0.02,1,0.58,0,0,0,0,0,0,
998033.34,0.21,0,0.08,0.1,0,0,0,0,0,0,
998023.16,4.86,0.17,4.06,2.08,0,0,0,0,0,0,
998012.99,0.21,0.01,0.13,0.08,0,0,0,0,0,0,
998002.80,0.99,0.04,0.67,0.58,0,0,0,0,0,0,
997992.63,0.81,0.02,0.61,0.32,0,0,0,0,0,0,
997982.45,45.22,1.46,40.3,21.73,0,0,0,0,0,0,
997972.25,100.12,5.71,90.02,85.02,0,0,0,0,0,0,
997962.07,23.61,2.43,21.41,35.74,0,0,0,0,0,0,
997951.88,22.3,2.28,15.39,29.27,0,0,0,0,0,0,
997941.70,11.32,0.73,8.55,10.58,0,0,0,0,0,0,
997931.52,15.74,1.4,13.32,20.96,0,0,0,0,0,0,
997921.34,22.3,1.85,18.32,27.67,0,0,0,0,0,0,
997911.15,27.42,1.47,25.1,22.44,0,0,0,0,0,0,
997900.98,10.68,0.88,10.73,14.07,0,0,0,0,0,0,
997890.80,9.64,0.89,9.08,13.46,0,0,0,0,0,0,
997880.62,9.64,0.8,10.81,12.5,0,0,0,0,0,0,
997870.45,8.51,0.67,7.87,10.2,0,0,0,0,0,0,
997860.27,10.6,0.71,10.71,11.32,0,0,0,0,0,0,
997850.09,33.12,0.88,30.99,12.68,0,0,0,0,0,0,
997839.90,20.04,0.36,17.27,5.1,0,0,0,0,0,0,
997829.72,0.16,0,0.04,0.04,0,0,0,0,0,0,
997819.54,2.13,0.05,1.8,0.68,0,0,0,0,0,0,
997809.37,0.98,0.02,0.83,0.27,0,0,0,0,0,0,
997799.18,45.06,1.37,44.65,23.18,0,0,0,0,0,0,
997789.01,12.08,0.33,10.05,4.75,0,0,0,0,0,0,
997778.83,0.13,0.01,0.08,0.08,0,0,0,0,0,0,
997768.65,0.01,0,0,0,0,0,0,0,0,0,
997758.47,0.01,0,0,0,0,0,0,0,0,0,
997748.29,1.01,0.03,0.42,0.25,0,0,0,0,0,0,
997738.11,14.21,0.4,10.75,4.38,0,0,0,0,0,0,
997727.93,2.52,0.08,2.4,1.37,0,0,0,0,0,0,
997717.76,0.21,0.01,0.15,0.08,0,0,0,0,0,0,
997707.58,0,0,0.01,0,0,0,0,0,0,0,
997697.40,0.26,0.01,0.33,0.1,0,0,0,0,0,0,
997687.22,7.34,0.25,7.82,3.22,0,0,0,0,0,0,
997677.04,0.21,0,0.15,0.03,0,0,0,0,0,0,
997666.86,0.01,0,0,0,0,0,0,0,0,0,
997656.69,0.57,0,0.19,0.03,0,0,0,0,0,0,
997646.51,3.44,0.09,3.52,1.33,0,0,0,0,0,0,
997636.32,22.98,0.5,20.84,6.46,0,0,0,0,0,0,
997626.15,0.67,0.02,0.64,0.22,0,0,0,0,0,0,
997615.97,0.58,0.01,0.26,0.12,0,0,0,0,0,0,
997605.79,1.49,0.02,0.84,0.26,0,0,0,0,0,0,
997595.61,1.72,0.02,1.35,0.41,0,0,0,0,0,0,
997585.43,155.64,2.07,156.75,33.7,1171.97,0.1,1168.48,0,0,0,
997575.25,76.54,1.16,72.64,17.78,457.98,210.74,449.43,210.74,0,0,
997565.06,64.47,2.92,62.13,46.15,0,0,0,0,0,0,
997554.86,57.37,2.27,51.97,32.32,0,0,0,0,0,0,
997544.67,130.59,20.49,122.2,323.21,0,0,0,0,0,0,
997534.47,614.56,34.63,611.92,551.99,0,0,0,0,0,0,
997524.24,747.03,48.39,750.17,775.25,0,0,0,0,0,0,
997514.06,8.5,100.07,6.93,1600.42,0,0,0,0,0,0,
997503.85,75.01,63.12,70.16,1007.19,0,0,0,0,0,0,
997489.93,125.95,7.29,134.21,114.79,0,0,0,0,0,0,
997479.73,438.5,21.99,441.04,352.08,0,0,0,0,0,0,
997469.51,1008.68,68.13,1008.59,1091.71,0,0,0,0,0,0,
997459.30,409.49,44.71,399.58,716.87,0,0,0,0,0,0,
997449.07,405.24,44.45,397.61,712.2,0,0,0,0,0,0,
997438.86,388.13,43.87,392.67,701.03,0,0,0,0,0,0,
997428.64,401.26,44.5,394.93,714.54,0,0,0,0,0,0,
997418.42,407.16,46.23,408.27,740.04,0,0,0,0,0,0,
997408.20,530.48,48.31,530.05,774.19,0,0,0,0,0,0,
997397.99,252.19,15.79,250.57,260.31,0,0,0,0,0,0,
997387.82,9.54,0.19,10.55,4.03,0,0,0,0,0,0,
997377.64,12.98,0.24,13.73,4.42,0,0,0,0,0,0,
997367.44,223.93,16.59,217.54,261.32,0,0,0,0,0,0,
997357.26,61.02,2.66,60.76,43.44,0,0,0,0,0,0,
997347.05,527.84,45.43,524.37,732.31,0,0,0,0,0,0,
997336.88,18.05,1.29,17.17,20.44,0,0,0,0,0,0,
997326.70,4.55,0.3,4.1,4.14,0,0,0,0,0,0,
997316.53,2.12,0.17,2.1,2.52,0,0,0,0,0,0,
997306.35,2.04,0.18,2.36,3.15,0,0,0,0,0,0,
997296.17,2.34,0.18,1.92,2.41,0,0,0,0,0,0,
997286.00,2.07,0.16,2.06,2.35,0,0,0,0,0,0,
997275.82,2.02,0.16,2.46,2.98,0,0,0,0,0,0,
997265.65,2.51,0.16,1.96,2.28,0,0,0,0,0,0,
997255.47,2.37,0.2,2.12,2.52,0,0,0,0,0,0,
997245.29,2.27,0.14,2.35,2.73,0,0,0,0,0,0,
997235.12,2.3,0.14,1.81,2.12,0,0,0,0,0,0,
997224.94,2.18,0.16,2.08,2.28,0,0,0,0,0,0,
997214.76,2.7,0.16,3.01,2.96,0,0,0,0,0,0,
997204.59,3.9,0.19,2.69,2.98,0,0,0,0,0,0,
997194.41,3.33,0.2,2.55,2.47,0,0,0,0,0,0,
997184.23,2.8,0.16,2.88,2.73,0,0,0,0,0,0,
997174.03,63.07,6.4,61.39,102.36,0,0,0,0,0,0,
997163.85,4.65,0.27,3.75,3.89,0,0,0,0,0,0,
997153.67,2.28,0.19,2.41,3.32,0,0,0,0,0,0,
997143.50,2.14,0.2,1.92,2.73,0,0,0,0,0,0,
997133.32,1.82,0.14,2.29,2.59,0,0,0,0,0,0,
997123.14,2.11,0.16,1.95,2.92,0,0,0,0,0,0,
997112.97,2.2,0.15,2.01,2.27,0,0,0,0,0,0,
997102.79,2.18,0.22,2.29,2.98,0,0,0,0,0,0,
997092.61,6.87,0.35,7.65,5.61,0,0,0,0,0,0,
997082.44,1.94,0.15,2.02,2.85,0,0,0,0,0,0,
997072.26,2.28,0.17,1.98,2.18,0,0,0,0,0,0,
997062.09,2.57,0.18,2.18,2.02,0,0,0,0,0,0,
997051.91,5.66,0.27,5.42,4.28,0,0,0,0,0,0,
997041.73,2.33,0.13,1.83,1.96,0,0,0,0,0,0,
997031.56,2.14,0.16,2.06,2.07,0,0,0,0,0,0,
997021.38,3.72,0.16,3.49,2.39,0,0,0,0,0,0,
997011.20,3.21,0.14,2.91,2.76,0,0,0,0,0,0,
997001.03,2.46,0.15,2.23,2.07,0,0,0,0,0,0,
996990.85,2.22,0.13,2.5,1.99,0,0,0,0,0,0,
996980.67,28.1,2.75,28.13,43.65,0,0,0,0,0,0,
996970.50,1.59,0.04,2.6,1.17,0,0,0,0,0,0,
996960.32,2.53,0.05,2.07,0.88,0,0,0,0,0,0,
996950.15,4.84,0.13,3.64,1.68,0,0,0,0,0,0,
996939.97,1.77,0.04,2.27,0.83,0,0,0,0,0,0,
996929.80,2.24,0.05,1.79,0.72,0,0,0,0,0,0,
996919.62,2.05,0.05,1.99,0.88,0,0,0,0,0,0,
996909.44,1.91,0.06,2.25,1.18,0,0,0,0,0,0,
996899.26,2.37,0.08,1.94,1.13,0,0,0,0,0,0,
996889.09,2.3,0.06,1.92,1.06,0,0,0,0,0,0,
996878.91,9.03,1.2,8.54,18.85,0,0,0,0,0,0,
996868.73,1.94,0.07,2.06,1.36,0,0,0,0,0,0,
996858.56,2.09,0.1,2.16,1.61,0,0,0,0,0,0,
996848.38,2.36,0.11,2.23,1.88,0,0,0,0,0,0,
996838.20,2.28,0.12,2.23,2.05,0,0,0,0,0,0,
996828.03,8.65,0.87,9.32,15,0,0,0,0,0,0,
996817.83,2.16,0.09,1.96,1.21,0,0,0,0,0,0,
996807.65,3.76,0.35,3.72,5.16,0,0,0,0,0,0,
996797.47,3.42,0.16,2.83,2.11,0,0,0,0,0,0,
996787.29,10.35,0.5,9.7,6.45,0,0,0,0,0,0,
996777.10,107.9,11.32,106.13,181.4,0,0,0,0,0,0,
996766.92,35.26,0.47,40.35,9.34,0,0,0,0,0,0,
996756.70,1010.37,61.25,1005.85,980.42,0,0,0,0,0,0,
996746.49,1188.12,72.93,1183.73,1165.41,0,0,0,0,0,0,
996736.28,681.74,56.54,673.68,905.14,0,0,0,0,0,0,
996725.89,411.96,44.61,401.02,714.13,0,0,0,0,0,0,
996715.68,408.09,44.87,398.57,719.75,0,0,0,0,0,0,
996705.46,413.07,44.52,399.37,710.17,0,0,0,0,0,0,
996695.23,543.37,47.05,531.19,761.62,0,0,0,0,0,0,
996685.00,901.49,53.71,891.18,864.55,0,0,0,0,0,0,
996674.80,721.27,42.8,717.9,685.66,0,0,0,0,0,0,
996664.59,291.64,69,291.67,1105.86,0,0,0,0,0,0,
996654.41,14.52,69.18,13.79,1108.12,0,0,0,0,0,0,
996644.21,134.67,8.24,131.92,124.45,0,0,0,0,0,0,
996634.01,823.79,46.28,819.15,740.22,0,0,0,0,0,0,
996623.78,226.34,61.86,223.84,989.07,0,0,0,0,0,0,
996613.60,21.68,70.15,19.73,1106,0,0,0,0,0,0,
996603.40,76.91,3.81,72.62,47.35,0,0,0,0,0,0,
996593.22,1.57,2.78,1.15,11.19,0,0,0,0,0,0,
996583.04,8.31,2.93,6.86,12.54,0,0,0,0,0,0,
996572.86,27.21,2.54,24.54,11.96,0,0,0,0,0,0,
996562.68,11.49,2.78,10.67,12.02,0,0,0,0,0,0,
996552.50,23.83,1.74,21.65,10.55,0,0,0,0,0,0,
996542.32,38.66,0.56,39.13,11.09,0,0,0,0,0,0,
996532.12,142.09,4.92,135.07,75.55,0,0,0,0,0,0,
996521.93,80.15,3.85,77.13,60.53,0,0,0,0,0,0,
996511.75,17.5,0.84,16.37,12.03,0,0,0,0,0,0,
996501.53,117.89,11.03,120.37,182.28,0,0,0,0,0,0,
996491.33,354.98,38.97,355.79,623.41,0,0,0,0,0,0,
996481.11,393.25,44.43,395,713.75,0,0,0,0,0,0,
996470.90,397.6,44.88,396.93,719.69,0,0,0,0,0,0,
996460.69,388.71,44,391.17,706.34,0,0,0,0,0,0,
996450.47,375.26,42.37,374.68,679.05,0,0,0,0,0,0,
996440.25,372.98,42.25,372.83,676.61,0,0,0,0,0,0,
996430.04,375.48,42.14,375.1,674.79,0,0,0,0,0,0,
996419.82,218.78,24.49,219.16,390.55,0,0,0,0,0,0,
996409.65,8.31,0.53,8.58,8.19,0,0,0,0,0,0,
996399.47,5.85,0.37,5.52,5.5,0,0,0,0,0,0,
996389.30,6.11,0.36,5.72,5.67,0,0,0,0,0,0,
996379.12,10.92,0.51,12.61,8.8,0,0,0,0,0,0,
996368.94,5.89,0.37,6.09,5.36,0,0,0,0,0,0,
996358.76,6.48,0.36,5.91,5.72,0,0,0,0,0,0,
996348.59,7.03,0.42,6.23,6.34,0,0,0,0,0,0,
996338.41,6.27,0.37,5.91,6.57,0,0,0,0,0,0,
996328.24,6.79,0.44,7.11,7.03,0,0,0,0,0,0,
996318.06,8.49,0.53,8.25,8.89,0,0,0,0,0,0,
996307.87,135.87,12,136.04,189.15,0,0,0,0,0,0,
996297.64,256.11,27.78,273.86,443.56,0,0,0,0,0,0,
996287.44,252.63,27.6,270.61,439.75,0,0,0,0,0,0,
996277.22,255.37,27.84,273.38,443.71,0,0,0,0,0,0,
996267.01,254.18,27.72,273.14,444.01,0,0,0,0,0,0,
996256.79,251.51,27.57,271.57,441.24,0,0,0,0,0,0,
996246.58,203.79,21.53,217.92,347.48,0,0,0,0,0,0,
996236.40,73.9,6.17,77.24,98.5,0,0,0,0,0,0,
996226.20,83.46,2.81,80.91,46.98,0,0,0,0,0,0,
996216.01,91.23,0.9,90.35,11.76,0,0,0,0,0,0,
996205.80,69.08,0.58,69.5,9.69,0,0,0,0,0,0,
996195.62,49.38,0.28,48.5,5.28,0,0,0,0,0,0,
996185.42,42.73,0.31,45.76,4.72,0,0,0,0,0,0,
996175.23,50.52,0.52,48.96,9.51,0,0,0,0,0,0,
996165.04,64.62,0.68,64.63,9.52,0,0,0,0,0,0,
996154.86,27.76,0.3,24.63,4.28,0,0,0,0,0,0,
996144.68,13.81,0.12,12.51,1.88,0,0,0,0,0,0,
996134.49,41.39,0.38,43.39,8.08,0,0,0,0,0,0,
996124.30,38.17,0.48,34.2,8.23,0,0,0,0,0,0,
996114.12,36.73,0.71,30.96,10.64,0,0,0,0,0,0,
996103.92,70.27,2.74,62.53,35.24,0,0,0,0,0,0,
996093.71,115.99,4.62,119.4,82.12,0,0,0,0,0,0,
996083.49,139.94,4.98,129.8,77.46,0,0,0,0,0,0,
996073.32,0.54,0.01,0.22,0.14,0,0,0,0,0,0,
996063.14,2.88,0.06,2.53,0.63,0,0,0,0,0,0,
996052.96,81.75,1.3,78.96,20.7,0,0,0,0,0,0,
996042.77,187.26,3.47,188.96,61.46,0,0,0,0,0,0,
996032.58,190.38,3.25,194.48,60.05,0,0,0,0,0,0,
996022.39,185.13,3.6,177.4,58.75,0,0,0,0,0,0,
996012.20,187.13,3.37,189.79,57.09,0,0,0,0,0,0,
996002.01,185.54,3.84,186.3,58.84,0,0,0,0,0,0,
995991.83,188.9,3.52,184.03,57.67,0,0,0,0,0,0,
995981.65,190,3.48,191,54.53,0,0,0,0,0,0,
995971.46,188.74,3.98,179.21,59.9,0,0,0,0,0,0,
995961.27,184.86,3.39,184.17,65.08,0,0,0,0,0,0,
995951.08,185.33,3.58,186.2,63.71,0,0,0,0,0,0,
995940.89,187.92,3.29,192.24,62.02,0,0,0,0,0,0,
995930.69,184.81,3.42,184.71,57.52,0,0,0,0,0,0,
995920.51,181.31,3.6,180.93,55.48,0,0,0,0,0,0,
995910.32,184.97,3.74,188.31,60.24,0,0,0,0,0,0,
995900.14,185,3.58,179.58,53.96,0,0,0,0,0,0,
995889.96,191.87,3.61,194.96,61.14,0,0,0,0,0,0,
995879.77,183.39,3.95,179.42,55.87,0,0,0,0,0,0,
995869.58,182.73,3.4,185.77,66.8,0,0,0,0,0,0,
995859.39,186.46,3.82,185.92,58.45,0,0,0,0,0,0,
995849.20,187.72,3.47,191.3,54.09,0,0,0,0,0,0,
995839.01,187.78,3.92,178.35,58.37,0,0,0,0,0,0,
995828.83,185.36,3.69,186.33,56.99,0,0,0,0,0,0,
995818.65,183.25,3.68,187,59.79,0,0,0,0,0,0,
995808.46,179.3,3.49,185.04,54.37,0,0,0,0,0,0,
995798.28,192.56,3.61,195.82,58.46,0,0,0,0,0,0,
995788.09,170.35,3.38,177.12,65.45,0,0,0,0,0,0,
995777.90,184.61,3.42,190.18,63.13,0,0,0,0,0,0,
995767.72,183.81,3.71,185.15,58.89,0,0,0,0,0,0,
995757.52,189.86,3.78,190.45,58.99,0,0,0,0,0,0,
995747.33,177.73,3.7,179.24,58.41,0,0,0,0,0,0,
995737.14,185.74,3.88,187.22,62.5,0,0,0,0,0,0,
995726.96,181.44,3.54,184.4,56.05,0,0,0,0,0,0,
995716.78,186.73,3.47,190.13,53.86,0,0,0,0,0,0,
995706.59,181.63,3.83,180.99,59.44,0,0,0,0,0,0,
995696.41,187.48,3.65,185.6,56,0,0,0,0,0,0,
995686.22,184.6,3.88,180.59,53.11,0,0,0,0,0,0,
995676.03,189.16,3.79,187.62,58.71,0,0,0,0,0,0,
995665.82,173.4,3.73,178.74,65.12,0,0,0,0,0,0,
995655.62,186.39,3.57,187.07,62.34,0,0,0,0,0,0,
995645.43,178.62,3.95,179.34,63.08,0,0,0,0,0,0,
995635.25,186.7,3.52,186.01,55.05,0,0,0,0,0,0,
995625.05,182.94,3.66,179.64,55.95,0,0,0,0,0,0,
995614.87,182.06,3.41,180.06,56.01,0,0,0,0,0,0,
995604.69,179.44,3.68,180.51,58.29,0,0,0,0,0,0,
995594.50,190.46,3.69,194.92,61.14,0,0,0,0,0,0,
995584.31,171.36,3.44,174.01,61.86,0,0,0,0,0,0,
995574.13,189.09,3.89,185.87,59.53,0,0,0,0,0,0,
995563.94,178.96,3.76,179.88,55.56,0,0,0,0,0,0,
995553.76,187.86,3.47,190.15,56.95,0,0,0,0,0,0,
995543.58,175.9,3.81,174.66,59.76,0,0,0,0,0,0,
995533.39,185.95,3.68,181.68,58.51,0,0,0,0,0,0,
995523.21,190.78,3.79,184.04,58.46,0,0,0,0,0,0,
995513.01,179.03,3.71,177.16,60.56,0,0,0,0,0,0,
995502.80,187.77,3.73,187.19,63.52,0,0,0,0,0,0,
995492.61,176.03,3.82,183.12,64.58,0,0,0,0,0,0,
995482.43,183.71,3.66,186.11,54.05,0,0,0,0,0,0,
995472.24,181.45,3.67,184.56,57.6,0,0,0,0,0,0,
995462.06,179.96,3.73,178.6,59.08,0,0,0,0,0,0,
995451.88,183.16,3.98,184.3,57.89,0,0,0,0,0,0,
995441.68,184.9,3.94,186.11,60.59,0,0,0,0,0,0,
995431.49,182,3.96,182.09,63.9,0,0,0,0,0,0,
995421.30,178.38,3.74,182.63,64.65,0,0,0,0,0,0,
995411.11,178.1,3.54,184.98,56.68,0,0,0,0,0,0,
995400.92,180.53,3.61,181.59,55.12,0,0,0,0,0,0,
995390.73,178.65,3.56,178.16,59.28,0,0,0,0,0,0,
995380.55,177.37,3.88,182.8,61.04,0,0,0,0,0,0,
995370.37,189.12,3.79,182.66,55.36,0,0,0,0,0,0,
995360.17,180.01,3.9,177.7,65.55,0,0,0,0,0,0,
995349.99,182.62,3.82,177.39,55.62,0,0,0,0,0,0,
995339.80,181.95,3.71,183.02,59.31,0,0,0,0,0,0,
995329.61,181.91,3.87,179.19,53.34,0,0,0,0,0,0,
995319.42,183.16,3.59,178.48,59.6,0,0,0,0,0,0,
995309.23,180.36,3.82,185.99,66.84,0,0,0,0,0,0,
995299.04,177.57,3.7,183.68,60.18,0,0,0,0,0,0,
995288.86,178.58,3.48,180.18,59.16,0,0,0,0,0,0,
995278.67,180.27,3.89,180.4,67.46,0,0,0,0,0,0,
995268.49,189.39,3.63,182.38,54.4,0,0,0,0,0,0,
995258.30,174.78,4.13,168.15,61.92,0,0,0,0,0,0,
995248.11,184.25,3.93,184.33,69.57,0,0,0,0,0,0,
995237.93,188.92,3.56,184.93,54.46,0,0,0,0,0,0,
995227.74,181.18,3.77,176.46,59.84,0,0,0,0,0,0,
